#------------------------------------------------------------------------------------------------------------
#  ~ DateTime: 2020-05-29 16:54:53
#  ~ Dataframe name: "http_error_log"
#  ~ Number of events in the dataframe: 3692
#  ~ Number of unique labels ('label_event_type') in the dataframe: 12
#  ~ Selected features set for the clustering: ['Type', 'Reason_Phrase', 'Message@']
#  ~ The dataframe was scaled using the scaler: MinMaxScaler
#  ~ Parameters:  EPS=0.2667928262068673  MinPts=2 (The EPS parameter was calculated in 0.011436 seconds)
#  ~ The DBSCAN clustering process was performed in 0.339325 seconds
#  ~ Results summary: (24 Clus. | 7 Outl. | Homg.: 99.87% | Comp.: 91.22% | V-measure: 95.35% | AR: 99.22% | AMI: 91.08%)
#
#  ~ Details of clusters:
#       Cluster [0] contains 33 items. MV:["BK0"]. Details:{'BK': 33}
#       Cluster [1] contains 695 items. MV:["BB1"]. Details:{'BB': 695}
#       Cluster [2] contains 2291 items. MV:["BA2"]. Details:{'BA': 2291}
#       Cluster [3] contains 3 items. MV:["BE3"]. Details:{'BE': 3}
#       Cluster [4] contains 135 items. MV:["BL4"]. Details:{'BL': 135}
#       Cluster [5] contains 161 items. MV:["BJ5"]. Details:{'BJ': 160, 'BL': 1}
#       Cluster [6] contains 132 items. MV:["BC6"]. Details:{'BC': 132}
#       Cluster [7] contains 4 items. MV:["BJ7"]. Details:{'BJ': 4}
#       Cluster [8] contains 13 items. MV:["BJ8"]. Details:{'BJ': 13}
#       Cluster [9] contains 4 items. MV:["BJ9"]. Details:{'BJ': 4}
#       Cluster [10] contains 4 items. MV:["BJ10"]. Details:{'BJ': 4}
#       Cluster [11] contains 36 items. MV:["BG11"]. Details:{'BG': 36}
#       Cluster [12] contains 13 items. MV:["BG12"]. Details:{'BG': 13}
#       Cluster [13] contains 4 items. MV:["BH13"]. Details:{'BH': 4}
#       Cluster [14] contains 20 items. MV:["BJ14"]. Details:{'BJ': 20}
#       Cluster [15] contains 2 items. MV:["BJ15"]. Details:{'BJ': 2}
#       Cluster [16] contains 2 items. MV:["BJ16"]. Details:{'BJ': 2}
#       Cluster [17] contains 2 items. MV:["BJ17"]. Details:{'BJ': 2}
#       Cluster [18] contains 2 items. MV:["BJ18"]. Details:{'BJ': 2}
#       Cluster [19] contains 57 items. MV:["BJ19"]. Details:{'BJ': 57}
#       Cluster [20] contains 23 items. MV:["BD20"]. Details:{'BD': 23}
#       Cluster [21] contains 13 items. MV:["BI21"]. Details:{'BI': 13}
#       Cluster [22] contains 13 items. MV:["BJ22"]. Details:{'BJ': 13}
#       Cluster [23] contains 23 items. MV:["BF23"]. Details:{'BF': 23}
#
#  ~ Details of outliers: {'BE': 1, 'BG': 1, 'BJ': 4, 'BK': 1}
#
#  ~ Confusion matrix:
#     +--------+-----------------------------------------------------------------------------------+
#     | Actual +                                    Predicted                                      |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+------+
#     |        |  BA  |  BB  |  BC  |  BD  |  BE  |  BF  |  BG  |  BH  |  BI  |  BJ  |  BK  |  BL  |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+------+
#     |   BA   | 2291 |      |      |      |      |      |      |      |      |      |      |      |
#     |   BB   |      | 695  |      |      |      |      |      |      |      |      |      |      |
#     |   BC   |      |      | 132  |      |      |      |      |      |      |      |      |      |
#     |   BD   |      |      |      |  23  |      |      |      |      |      |      |      |      |
#     |   BE   |      |      |      |      |  3   |      |      |      |      |      |      |      |
#     |   BF   |      |      |      |      |      |  23  |      |      |      |      |      |      |
#     |   BG   |      |      |      |      |      |      |  49  |      |      |      |      |      |
#     |   BH   |      |      |      |      |      |      |      |  4   |      |      |      |      |
#     |   BI   |      |      |      |      |      |      |      |      |  13  |      |      |      |
#     |   BJ   |      |      |      |      |      |      |      |      |      | 283  |      |      |
#     |   BK   |      |      |      |      |      |      |      |      |      |      |  33  |      |
#     |   BL   |      |      |      |      |      |      |      |      |      |  1   |      | 135  |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+------+
#
#  ~ Note: to import this file into Python, use: "DF = pandas.read_csv(file_name, sep=',', comment='#')"
#
#------------------------------------------------------------------------------------------------------------
DateTime~,Reason_Phrase,Type,Message@,ClientIP$,label_event_type~,label_IPpair_ID~,phase1_predicted_label~
1108617211,"File does not exist","error","/var/www/html/scripts",9069153013148,"BA","S537","B_2"
1108617212,"File does not exist","error","/var/www/html/scripts",9069153013148,"BA","S537","B_2"
1108617212,"File does not exist","error","/var/www/html/scripts",9069153013148,"BA","S537","B_2"
1108622026,"File does not exist","error","/var/www/html/intl",9218007163019,"BA","S217","B_2"
1108632767,"File does not exist","error","/var/www/html/intl",9218007163019,"BA","S217","B_2"
1108640676,"File does not exist","error","/var/www/html/NULL.printer",9081006250202,"BA","S575","B_2"
1108642454,"Directory index forbidden by rule","error","/var/www/html/",9061010007243,"BB","S376","B_1"
1108653818,"File does not exist","error","/var/www/html/intl",9218007163019,"BA","S217","B_2"
1108669790,"File does not exist","error","/var/www/html/NULL.printer",9061088122010,"BA","S417","B_2"
1108670227,"Directory index forbidden by rule","error","/var/www/html/",9061010007119,"BB","S361","B_1"
1108677225,"File does not exist","error","/var/www/html/default.ida",9172134023011,"BA","S31","B_2"
1108686830,"Directory index forbidden by rule","error","/var/www/html/",9209213220227,"BB","S120","B_1"
1108708297,"File does not exist","error","/var/www/html/scripts",9206049194036,"BA","S99","B_2"
1108708297,"File does not exist","error","/var/www/html/scripts",9206049194036,"BA","S99","B_2"
1108708299,"File does not exist","error","/var/www/html/scripts",9206049194036,"BA","S99","B_2"
1108708299,"File does not exist","error","/var/www/html/scripts",9206049194036,"BA","S99","B_2"
1108708299,"File does not exist","error","/var/www/html/scripts",9206049194036,"BA","S99","B_2"
1108708301,"File does not exist","error","/var/www/html/scripts",9206049194036,"BA","S99","B_2"
1108889496,"-","warn","child process 6171 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1108889496,"-","warn","child process 6172 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1108889496,"-","warn","child process 6173 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1108889496,"-","warn","child process 6174 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1108889496,"-","warn","child process 6175 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1108889496,"-","warn","child process 6176 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1108889496,"-","warn","child process 6177 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1108889496,"-","warn","child process 6178 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1108889496,"-","warn","child process 21988 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1108889496,"-","warn","child process 21989 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1108889496,"-","warn","child process 11870 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1108889496,"-","warn","child process 13684 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1108889496,"-","warn","child process 13685 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1108889496,"-","warn","child process 13686 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1108889496,"-","warn","child process 13687 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1108889496,"-","warn","child process 13688 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1108889496,"-","warn","child process 13689 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1108889496,"-","warn","child process 13690 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1108889513,"-","notice","SIGHUP received. Attempting to restart",9000,"BK","S0","B_0"
1108889541,"-","notice","Digest: generating secret for digest authentication ...",9000,"BK","S0","B_0"
1108889541,"-","notice","Digest: done",9000,"BK","S0","B_0"
1108889542,"-","notice","Apache/2.0.40 (Red Hat Linux) configured -- resuming normal operations",9000,"BK","S0","B_0"
1109087500,"File does not exist","error","/var/www/html/scripts",9211059000040,"BA","S155","B_2"
1109087504,"File does not exist","error","/var/www/html/MSADC",9211059000040,"BA","S155","B_2"
1109087509,"File does not exist","error","/var/www/html/c",9211059000040,"BA","S155","B_2"
1109087513,"File does not exist","error","/var/www/html/d",9211059000040,"BA","S155","B_2"
1109087517,"File does not exist","error","/var/www/html/scripts",9211059000040,"BA","S155","B_2"
1109087522,"File does not exist","error","/var/www/html/_vti_bin",9211059000040,"BA","S155","B_2"
1109087526,"File does not exist","error","/var/www/html/_mem_bin",9211059000040,"BA","S155","B_2"
1109087531,"File does not exist","error","/var/www/html/msadc",9211059000040,"BA","S155","B_2"
1109087536,"File does not exist","error","/var/www/html/scripts",9211059000040,"BA","S155","B_2"
1109087545,"File does not exist","error","/var/www/html/scripts",9211059000040,"BA","S155","B_2"
1109087550,"File does not exist","error","/var/www/html/scripts",9211059000040,"BA","S155","B_2"
1109087564,"File does not exist","error","/var/www/html/scripts",9211059000040,"BA","S155","B_2"
1109087569,"File does not exist","error","/var/www/html/scripts",9211059000040,"BA","S155","B_2"
1109097707,"Directory index forbidden by rule","error","/var/www/html/",9069139247161,"BB","S536","B_1"
1109104648,"Directory index forbidden by rule","error","/var/www/html/",9018241006024,"BB","S42","B_1"
1109109182,"Directory index forbidden by rule","error","/var/www/html/",9218019063215,"BB","S191","B_1"
1109120997,"File does not exist","error","/var/www/html/sumthin",9212059013202,"BA","S160","B_2"
1109123885,"Directory index forbidden by rule","error","/var/www/html/",9208189245200,"BB","S108","B_1"
1109124580,"File does not exist","error","/var/www/html/default.ida",9063245085123,"BA","S434","B_2"
1109145758,"Directory index forbidden by rule","error","/var/www/html/",9202164101056,"BB","S78","B_1"
1109157759,"File does not exist","error","/var/www/html/scripts",9081006250202,"BA","S575","B_2"
1109162277,"Directory index forbidden by rule","error","/var/www/html/",9219136113141,"BB","S240","B_1"
1109175414,"Directory index forbidden by rule","error","/var/www/html/",9218088202208,"BB","S232","B_1"
1109177170,"File does not exist","error","/var/www/html/default.ida",9063245085123,"BA","S434","B_2"
1109188221,"Directory index forbidden by rule","error","/var/www/html/",9068143095195,"BB","S514","B_1"
1109197136,"File does not exist","error","/var/www/html/scripts",9069229028252,"BA","S543","B_2"
1109197136,"File does not exist","error","/var/www/html/MSADC",9069229028252,"BA","S543","B_2"
1109197137,"File does not exist","error","/var/www/html/c",9069229028252,"BA","S543","B_2"
1109197137,"File does not exist","error","/var/www/html/d",9069229028252,"BA","S543","B_2"
1109197137,"File does not exist","error","/var/www/html/scripts",9069229028252,"BA","S543","B_2"
1109197137,"File does not exist","error","/var/www/html/_vti_bin",9069229028252,"BA","S543","B_2"
1109197138,"File does not exist","error","/var/www/html/_mem_bin",9069229028252,"BA","S543","B_2"
1109197138,"File does not exist","error","/var/www/html/msadc",9069229028252,"BA","S543","B_2"
1109197138,"File does not exist","error","/var/www/html/scripts",9069229028252,"BA","S543","B_2"
1109197139,"File does not exist","error","/var/www/html/scripts",9069229028252,"BA","S543","B_2"
1109197139,"File does not exist","error","/var/www/html/scripts",9069229028252,"BA","S543","B_2"
1109197140,"File does not exist","error","/var/www/html/scripts",9069229028252,"BA","S543","B_2"
1109197140,"File does not exist","error","/var/www/html/scripts",9069229028252,"BA","S543","B_2"
1109197936,"Directory index forbidden by rule","error","/var/www/html/",9198031097149,"BB","S58","B_1"
1109198671,"Directory index forbidden by rule","error","/var/www/html/",9061183081129,"BB","S400","B_1"
1109202767,"Directory index forbidden by rule","error","/var/www/html/",9067086096100,"BB","S510","B_1"
1109213743,"Directory index forbidden by rule","error","/var/www/html/",9012047120130,"BB","S4","B_1"
1109215964,"Directory index forbidden by rule","error","/var/www/html/",9203084191209,"BB","S92","B_1"
1109218192,"File does not exist","error","/var/www/html/scripts",9024099140064,"BA","S345","B_2"
1109218193,"File does not exist","error","/var/www/html/MSADC",9024099140064,"BA","S345","B_2"
1109218193,"File does not exist","error","/var/www/html/c",9024099140064,"BA","S345","B_2"
1109218193,"File does not exist","error","/var/www/html/d",9024099140064,"BA","S345","B_2"
1109218193,"File does not exist","error","/var/www/html/scripts",9024099140064,"BA","S345","B_2"
1109218193,"File does not exist","error","/var/www/html/_vti_bin",9024099140064,"BA","S345","B_2"
1109218193,"File does not exist","error","/var/www/html/_mem_bin",9024099140064,"BA","S345","B_2"
1109218193,"File does not exist","error","/var/www/html/msadc",9024099140064,"BA","S345","B_2"
1109218194,"File does not exist","error","/var/www/html/scripts",9024099140064,"BA","S345","B_2"
1109218194,"File does not exist","error","/var/www/html/scripts",9024099140064,"BA","S345","B_2"
1109218194,"File does not exist","error","/var/www/html/scripts",9024099140064,"BA","S345","B_2"
1109218194,"File does not exist","error","/var/www/html/scripts",9024099140064,"BA","S345","B_2"
1109218195,"File does not exist","error","/var/www/html/scripts",9024099140064,"BA","S345","B_2"
1109228497,"Directory index forbidden by rule","error","/var/www/html/",9218018169220,"BB","S187","B_1"
1109229403,"script not found or unable to stat","error","/var/www/cgi-bin/awstats",9066099250098,"BC","S488","B_6"
1109229403,"script not found or unable to stat","error","/var/www/cgi-bin/awstats",9066099250098,"BC","S488","B_6"
1109229404,"script not found or unable to stat","error","/var/www/cgi-bin/awstats.pl",9066099250098,"BC","S488","B_6"
1109229405,"script not found or unable to stat","error","/var/www/cgi-bin/awstats",9066099250098,"BC","S488","B_6"
1109229405,"script not found or unable to stat","error","/var/www/cgi-bin/awstats",9066099250098,"BC","S488","B_6"
1109229405,"script not found or unable to stat","error","/var/www/cgi-bin/awstats.pl",9066099250098,"BC","S488","B_6"
1109229406,"script not found or unable to stat","error","/var/www/cgi-bin/awstats",9066099250098,"BC","S488","B_6"
1109229406,"File does not exist","error","/var/www/html/cgi",9066099250098,"BA","S488","B_2"
1109229406,"script not found or unable to stat","error","/var/www/cgi-bin/awstats",9066099250098,"BC","S488","B_6"
1109229407,"script not found or unable to stat","error","/var/www/cgi-bin/awstats.pl",9066099250098,"BC","S488","B_6"
1109229407,"script not found or unable to stat","error","/var/www/cgi-bin/awstats.pl",9066099250098,"BC","S488","B_6"
1109229407,"File does not exist","error","/var/www/html/cgi",9066099250098,"BA","S488","B_2"
1109229407,"Directory index forbidden by rule","error","/var/www/html/",9066099250098,"BB","S488","B_1"
1109229407,"Directory index forbidden by rule","error","/var/www/html/",9066099250098,"BB","S488","B_1"
1109229407,"script not found or unable to stat","error","/var/www/cgi-bin/awstats",9066099250098,"BC","S488","B_6"
1109229407,"File does not exist","error","/var/www/html/cgi",9066099250098,"BA","S488","B_2"
1109229408,"File does not exist","error","/var/www/html/cgi",9066099250098,"BA","S488","B_2"
1109229408,"Directory index forbidden by rule","error","/var/www/html/",9066099250098,"BB","S488","B_1"
1109229409,"script not found or unable to stat","error","/var/www/cgi-bin/awstats",9066099250098,"BC","S488","B_6"
1109229409,"script not found or unable to stat","error","/var/www/cgi-bin/awstats.pl",9066099250098,"BC","S488","B_6"
1109229409,"File does not exist","error","/var/www/html/cgi",9066099250098,"BA","S488","B_2"
1109229409,"script not found or unable to stat","error","/var/www/cgi-bin/awstats",9066099250098,"BC","S488","B_6"
1109229410,"script not found or unable to stat","error","/var/www/cgi-bin/awstats",9066099250098,"BC","S488","B_6"
1109229410,"File does not exist","error","/var/www/html/cgi",9066099250098,"BA","S488","B_2"
1109229410,"script not found or unable to stat","error","/var/www/cgi-bin/awstats.pl",9066099250098,"BC","S488","B_6"
1109229410,"script not found or unable to stat","error","/var/www/cgi-bin/awstats.pl",9066099250098,"BC","S488","B_6"
1109229410,"script not found or unable to stat","error","/var/www/cgi-bin/awstats.pl",9066099250098,"BC","S488","B_6"
1109229410,"File does not exist","error","/var/www/html/cgi",9066099250098,"BA","S488","B_2"
1109229410,"script not found or unable to stat","error","/var/www/cgi-bin/awstats.pl",9066099250098,"BC","S488","B_6"
1109229410,"script not found or unable to stat","error","/var/www/cgi-bin/awstats.pl",9066099250098,"BC","S488","B_6"
1109229411,"File does not exist","error","/var/www/html/cgi",9066099250098,"BA","S488","B_2"
1109229411,"script not found or unable to stat","error","/var/www/cgi-bin/awstats.pl",9066099250098,"BC","S488","B_6"
1109229411,"File does not exist","error","/var/www/html/cgi",9066099250098,"BA","S488","B_2"
1109229412,"Directory index forbidden by rule","error","/var/www/html/",9066099250098,"BB","S488","B_1"
1109229412,"File does not exist","error","/var/www/html/cgi",9066099250098,"BA","S488","B_2"
1109229412,"Directory index forbidden by rule","error","/var/www/html/",9066099250098,"BB","S488","B_1"
1109229412,"Directory index forbidden by rule","error","/var/www/html/",9066099250098,"BB","S488","B_1"
1109229412,"File does not exist","error","/var/www/html/cgi",9066099250098,"BA","S488","B_2"
1109229413,"File does not exist","error","/var/www/html/cgi",9066099250098,"BA","S488","B_2"
1109229413,"Directory index forbidden by rule","error","/var/www/html/",9066099250098,"BB","S488","B_1"
1109229414,"Directory index forbidden by rule","error","/var/www/html/",9066099250098,"BB","S488","B_1"
1109229419,"Directory index forbidden by rule","error","/var/www/html/",9066099250098,"BB","S488","B_1"
1109232422,"Directory index forbidden by rule","error","/var/www/html/",9061180025162,"BB","S397","B_1"
1109253196,"-","warn","child process 25831 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253197,"-","warn","child process 25832 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253197,"-","warn","child process 25833 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253197,"-","warn","child process 25834 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253197,"-","warn","child process 25835 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253197,"-","warn","child process 25836 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253197,"-","warn","child process 25837 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253197,"-","warn","child process 25838 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253197,"-","warn","child process 15648 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253197,"-","warn","child process 16534 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253197,"-","warn","child process 16535 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253197,"-","warn","child process 16536 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253197,"-","warn","child process 16537 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253197,"-","warn","child process 16538 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253197,"-","warn","child process 25831 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253197,"-","warn","child process 25832 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253197,"-","warn","child process 25833 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253197,"-","warn","child process 25834 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253197,"-","warn","child process 25835 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253197,"-","warn","child process 25836 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253197,"-","warn","child process 25837 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253197,"-","warn","child process 25838 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253197,"-","warn","child process 15648 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253197,"-","warn","child process 16534 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253197,"-","warn","child process 16535 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253197,"-","warn","child process 16536 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253197,"-","warn","child process 16537 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253197,"-","warn","child process 16538 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253198,"-","warn","child process 25831 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253198,"-","warn","child process 25832 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253198,"-","warn","child process 25833 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253198,"-","warn","child process 25834 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253198,"-","warn","child process 25835 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253198,"-","warn","child process 25836 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253198,"-","warn","child process 25837 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253198,"-","warn","child process 25838 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253198,"-","warn","child process 15648 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253198,"-","warn","child process 16534 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253198,"-","warn","child process 16535 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253198,"-","warn","child process 16536 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253198,"-","warn","child process 16537 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253198,"-","warn","child process 16538 still did not exit, sending a SIGTERM",9000,"BL","S0","B_4"
1109253208,"-","notice","Digest: generating secret for digest authentication ...",9000,"BK","S0","B_0"
1109253208,"-","notice","Digest: done",9000,"BK","S0","B_0"
1109253209,"-","notice","Apache/2.0.40 (Red Hat Linux) configured -- resuming normal operations",9000,"BK","S0","B_0"
1109253718,"Directory index forbidden by rule","error","/var/www/html/",9024009002119,"BB","S343","B_1"
1109264066,"Directory index forbidden by rule","error","/var/www/html/",9069038046215,"BB","S548","B_1"
1109267999,"Directory index forbidden by rule","error","/var/www/html/",9159039019186,"BB","S25","B_1"
1109277914,"File does not exist","error","/var/www/html/default.ida",9172166225172,"BA","S38","B_2"
1109279451,"File does not exist","error","/var/www/html/_vti_bin",9148245028039,"BA","S21","B_2"
1109280198,"File does not exist","error","/var/www/html/_vti_bin",9148245028039,"BA","S21","B_2"
1109280637,"File does not exist","error","/var/www/html/_vti_bin",9148245028039,"BA","S21","B_2"
1109280827,"File does not exist","error","/var/www/html/_vti_bin",9148245028039,"BA","S21","B_2"
1109281070,"File does not exist","error","/var/www/html/_vti_bin",9148245028039,"BA","S21","B_2"
1109281351,"File does not exist","error","/var/www/html/_vti_bin",9148245028039,"BA","S21","B_2"
1109281685,"File does not exist","error","/var/www/html/_vti_bin",9148245028039,"BA","S21","B_2"
1109281729,"File does not exist","error","/var/www/html/NULL.printer",9065096054037,"BA","S462","B_2"
1109282269,"File does not exist","error","/var/www/html/_vti_bin",9148245028039,"BA","S21","B_2"
1109282599,"File does not exist","error","/var/www/html/_vti_bin",9148245028039,"BA","S21","B_2"
1109283171,"File does not exist","error","/var/www/html/_vti_bin",9148245028039,"BA","S21","B_2"
1109283580,"File does not exist","error","/var/www/html/_vti_bin",9148245028039,"BA","S21","B_2"
1109284308,"File does not exist","error","/var/www/html/_vti_bin",9148245028039,"BA","S21","B_2"
1109284979,"File does not exist","error","/var/www/html/_vti_bin",9148245028039,"BA","S21","B_2"
1109285631,"File does not exist","error","/var/www/html/_vti_bin",9148245028039,"BA","S21","B_2"
1109287216,"File does not exist","error","/var/www/html/_vti_bin",9148245028039,"BA","S21","B_2"
1109288084,"File does not exist","error","/var/www/html/_vti_bin",9148245028039,"BA","S21","B_2"
1109289408,"File does not exist","error","/var/www/html/_vti_bin",9148245028039,"BA","S21","B_2"
1109291079,"File does not exist","error","/var/www/html/_vti_bin",9148245028039,"BA","S21","B_2"
1109292710,"File does not exist","error","/var/www/html/_vti_bin",9148245028039,"BA","S21","B_2"
1109294848,"File does not exist","error","/var/www/html/_vti_bin",9148245028039,"BA","S21","B_2"
1109297220,"Directory index forbidden by rule","error","/var/www/html/",9066083068026,"BB","S487","B_1"
1109297359,"File does not exist","error","/var/www/html/_vti_bin",9148245028039,"BA","S21","B_2"
1109299584,"File does not exist","error","/var/www/html/scripts",9081006250202,"BA","S575","B_2"
1109300551,"File does not exist","error","/var/www/html/_vti_bin",9148245028039,"BA","S21","B_2"
1109305281,"Directory index forbidden by rule","error","/var/www/html/",9062000047070,"BB","S418","B_1"
1109336979,"Directory index forbidden by rule","error","/var/www/html/",9220170088036,"BB","S264","B_1"
1109336979,"Directory index forbidden by rule","error","/var/www/html/",9220170088036,"BB","S264","B_1"
1109336979,"Directory index forbidden by rule","error","/var/www/html/",9220170088036,"BB","S264","B_1"
1109336979,"Directory index forbidden by rule","error","/var/www/html/",9220170088036,"BB","S264","B_1"
1109336979,"Directory index forbidden by rule","error","/var/www/html/",9220170088036,"BB","S264","B_1"
1109336979,"Directory index forbidden by rule","error","/var/www/html/",9220170088036,"BB","S264","B_1"
1109336979,"Directory index forbidden by rule","error","/var/www/html/",9220170088036,"BB","S264","B_1"
1109336979,"Directory index forbidden by rule","error","/var/www/html/",9220170088036,"BB","S264","B_1"
1109336979,"Directory index forbidden by rule","error","/var/www/html/",9220170088036,"BB","S264","B_1"
1109336979,"Directory index forbidden by rule","error","/var/www/html/",9220170088036,"BB","S264","B_1"
1109336979,"Directory index forbidden by rule","error","/var/www/html/",9220170088036,"BB","S264","B_1"
1109336979,"Directory index forbidden by rule","error","/var/www/html/",9220170088036,"BB","S264","B_1"
1109336979,"Directory index forbidden by rule","error","/var/www/html/",9220170088036,"BB","S264","B_1"
1109336979,"Directory index forbidden by rule","error","/var/www/html/",9220170088036,"BB","S264","B_1"
1109336979,"Directory index forbidden by rule","error","/var/www/html/",9220170088036,"BB","S264","B_1"
1109336980,"Directory index forbidden by rule","error","/var/www/html/",9220170088036,"BB","S264","B_1"
1109336980,"Directory index forbidden by rule","error","/var/www/html/",9220170088036,"BB","S264","B_1"
1109336980,"Directory index forbidden by rule","error","/var/www/html/",9220170088036,"BB","S264","B_1"
1109336980,"Directory index forbidden by rule","error","/var/www/html/",9220170088036,"BB","S264","B_1"
1109336980,"Directory index forbidden by rule","error","/var/www/html/",9220170088036,"BB","S264","B_1"
1109336980,"Directory index forbidden by rule","error","/var/www/html/",9220170088036,"BB","S264","B_1"
1109338475,"Directory index forbidden by rule","error","/var/www/html/",9061010007132,"BB","S363","B_1"
1109341113,"File does not exist","error","/var/www/html/scripts",9067104084066,"BA","S491","B_2"
1109345501,"File does not exist","error","/var/www/html/scripts",9221234048249,"BA","S284","B_2"
1109345502,"File does not exist","error","/var/www/html/MSADC",9221234048249,"BA","S284","B_2"
1109345504,"File does not exist","error","/var/www/html/c",9221234048249,"BA","S284","B_2"
1109345505,"File does not exist","error","/var/www/html/d",9221234048249,"BA","S284","B_2"
1109345507,"File does not exist","error","/var/www/html/scripts",9221234048249,"BA","S284","B_2"
1109345508,"File does not exist","error","/var/www/html/_vti_bin",9221234048249,"BA","S284","B_2"
1109345510,"File does not exist","error","/var/www/html/_mem_bin",9221234048249,"BA","S284","B_2"
1109345512,"File does not exist","error","/var/www/html/msadc",9221234048249,"BA","S284","B_2"
1109345513,"File does not exist","error","/var/www/html/scripts",9221234048249,"BA","S284","B_2"
1109345516,"File does not exist","error","/var/www/html/scripts",9221234048249,"BA","S284","B_2"
1109345518,"File does not exist","error","/var/www/html/scripts",9221234048249,"BA","S284","B_2"
1109345523,"File does not exist","error","/var/www/html/scripts",9221234048249,"BA","S284","B_2"
1109345524,"File does not exist","error","/var/www/html/scripts",9221234048249,"BA","S284","B_2"
1109351791,"Directory index forbidden by rule","error","/var/www/html/",9070183002231,"BB","S559","B_1"
1109355364,"Directory index forbidden by rule","error","/var/www/html/",9218024095113,"BB","S203","B_1"
1109356384,"File does not exist","error","/var/www/html/scripts",9068209255026,"BA","S519","B_2"
1109361649,"File does not exist","error","/var/www/html/scripts",9024107054128,"BA","S325","B_2"
1109361649,"File does not exist","error","/var/www/html/MSADC",9024107054128,"BA","S325","B_2"
1109361650,"File does not exist","error","/var/www/html/c",9024107054128,"BA","S325","B_2"
